"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL"
183.016403913968,-1.38483733216547,0.213012541044874,-6.50120094043542,7.96813122574961e-11,1.28549875921696e-09,"ENSG00000119673"
64.2932560408753,1.65672778806591,0.254880768753345,6.50001095088178,8.03141650854867e-11,1.29490378713606e-09,"ENSG00000051341"
386.858289329641,0.74680576550645,0.114896593853941,6.49980770061646,8.04227466880507e-11,1.29584957078114e-09,"ENSG00000163041"
25.1765398515612,-2.09747633936383,0.322703748605224,-6.49969623355617,8.04823562390338e-11,1.29600558514444e-09,"ENSG00000231035"
2315.7657888143,1.7243993016167,0.265447190883057,6.49620474746854,8.23715357112725e-11,1.32560466459592e-09,"ENSG00000145423"
584.915030316907,-0.692515299916772,0.106625762820457,-6.49482152904147,8.31319022158002e-11,1.3370123405934e-09,"ENSG00000088854"
589.594655117414,-1.24733286512953,0.192053328485544,-6.49472141391922,8.3187201889858e-11,1.33707330443154e-09,"ENSG00000164056"
38.230747835853,-2.29714842550856,0.353744680614966,-6.49380344466266,8.36959319693724e-11,1.34441769929515e-09,"ENSG00000229847"
35.410401443506,2.29332374922262,0.35316117691507,6.49370287316189,8.3751852320789e-11,1.34448397188809e-09,"ENSG00000105011"
975.909584922712,-0.407478143025607,0.0627517561485206,-6.49349385635024,8.38681879519109e-11,1.34512552220615e-09,"ENSG00000017260"
270.941231447211,1.25544897215417,0.193340975405304,6.49344490748715,8.38954549831175e-11,1.34512552220615e-09,"ENSG00000135931"
475.010059007199,-1.40459023059175,0.216324439822356,-6.4929798581482,8.41549441190285e-11,1.34845311076651e-09,"ENSG00000153956"
76.6449649440807,1.78498257580725,0.274947861364491,6.49207659571845,8.46611926039225e-11,1.35564351647319e-09,"ENSG00000008735"
220.013024043631,2.60585294809191,0.401394903744865,6.49199310649009,8.47081355928618e-11,1.35564351647319e-09,"ENSG00000211892"
459.880729205409,1.65871627505055,0.255507082748944,6.49186025375418,8.4782886382089e-11,1.35600379834028e-09,"ENSG00000214530"
8.68274193465003,-2.16867771305393,0.334099054794278,-6.4911219649792,8.51994678522975e-11,1.3618274547475e-09,"ENSG00000215004"
53.2108275472463,-2.33252520610814,0.359485058141243,-6.48851782093173,8.66849048771717e-11,1.38471800664715e-09,"ENSG00000168594"
74.9794355292024,-1.81443162780761,0.279665897925504,-6.4878544050835,8.70673548042387e-11,1.38997195326472e-09,"ENSG00000109819"
15.5527651598518,1.8854155608604,0.290630933134098,6.48731895303953,8.73772381269027e-11,1.39406167627421e-09,"ENSG00000152253"
583.256791255621,2.38406451855947,0.367623127557617,6.48507762392021,8.86861131522696e-11,1.41407501548318e-09,"ENSG00000251141"
351.518109589461,0.662196087471736,0.102113468730313,6.48490444703853,8.87880377885367e-11,1.4148311141282e-09,"ENSG00000159348"
130.38930533061,1.35609542709188,0.209191499625382,6.48255512064474,9.01821204564542e-11,1.4361640998826e-09,"ENSG00000198901"
300.694841526903,-1.27411673993701,0.196584466423492,-6.48126865320196,9.09545507596478e-11,1.44757708682951e-09,"ENSG00000163083"
82.5153528581067,-0.988541532176751,0.152546681145174,-6.48025591088402,9.15671760364105e-11,1.4564342864909e-09,"ENSG00000160447"
185.096512947863,-0.710703364245343,0.109679284888489,-6.47983222144376,9.18246683773738e-11,1.45963548177579e-09,"ENSG00000211584"
139.715454342809,-1.32067763580007,0.203818861579086,-6.47966348927733,9.19274103825816e-11,1.46037436885621e-09,"ENSG00000169621"
332.566522226299,0.639237128131507,0.0986720545885905,6.47840090891775,9.26997782107433e-11,1.47174363473668e-09,"ENSG00000198538"
156.161351802038,1.63678173547394,0.252693942230704,6.4773287441121,9.33606402860607e-11,1.48042486288672e-09,"ENSG00000113368"
836.60464131734,1.05003628628131,0.162109040167447,6.47734565078354,9.33501836772121e-11,1.48042486288672e-09,"ENSG00000205581"
10.5773088052469,2.56565700258184,0.39618141457292,6.47596507107127,9.42078406109186e-11,1.49294696372297e-09,"ENSG00000127423"
66.5392656931066,2.15507843165051,0.332981357707887,6.47206932689934,9.66697463214103e-11,1.53102701342963e-09,"ENSG00000241361"
17.9909356621519,-1.46177604475436,0.225935214428517,-6.46989026678197,9.80741130165981e-11,1.55232184492979e-09,"ENSG00000131055"
237.845893464634,-0.550462278318405,0.0850819529660239,-6.46978894029646,9.81398992164282e-11,1.55241651667279e-09,"ENSG00000122033"
855.97137759854,-0.96364617356659,0.148962083861134,-6.46907017268183,9.86077989692749e-11,1.55886799369332e-09,"ENSG00000139318"
1445.05540161156,-0.882665518127742,0.136454753899747,-6.46855820630652,9.8942405521604e-11,1.56225484338795e-09,"ENSG00000104067"
14.8447047462498,2.12943370000761,0.329194372169675,6.46862121600925,9.89011643614111e-11,1.56225484338795e-09,"ENSG00000162062"
19.6599161579802,1.1912624916375,0.184210185570352,6.46686548818739,1.00056638973016e-10,1.57888768052374e-09,"ENSG00000166578"
431.919652258542,-0.522449262407985,0.080793857751998,-6.4664477838362,1.00333474799266e-10,1.58229425202877e-09,"ENSG00000064999"
14.3741240934707,-3.39803177196748,0.525626157352559,-6.46473111057195,1.01479092896155e-10,1.59938937061226e-09,"ENSG00000164488"
170.604212105495,0.707757187773815,0.109484060547788,6.46447696799561,1.01649777483602e-10,1.60110735674717e-09,"ENSG00000131779"
57.7005799718545,1.99908253380042,0.30929233124577,6.46340801838994,1.02370772277564e-10,1.61148605626501e-09,"ENSG00000183317"
508.295749399369,2.29476996337531,0.355046684709207,6.46329077894302,1.0245015257397e-10,1.61175821849401e-09,"ENSG00000172379"
16.4296095163198,1.65407088154963,0.255947909781752,6.46252935982195,1.02967159434016e-10,1.61891067509885e-09,"ENSG00000161911"
26.6632983371869,1.99186779409691,0.308222495588397,6.46243484043705,1.03031516195165e-10,1.61894194757511e-09,"ENSG00000160345"
80.4919429166233,1.15089237972029,0.178100264999573,6.46204754228214,1.03295632341313e-10,1.62211011755341e-09,"ENSG00000163393"
335.426640859959,0.614569771236883,0.0951070677887862,6.46187276640386,1.03415036553179e-10,1.62300333666712e-09,"ENSG00000177426"
351.771194464552,-1.05446158525948,0.163219910110209,-6.46037352028613,1.04444857096484e-10,1.63817498520274e-09,"ENSG00000148411"
292.288077085649,1.15285023265012,0.178481770895493,6.45920435944771,1.05254895589333e-10,1.6498832003067e-09,"ENSG00000147535"
969.643532848045,-0.793142203065505,0.122799265112991,-6.4588513810381,1.05500656971473e-10,1.65273750975588e-09,"ENSG00000079950"
196.389855877821,-1.14231663406672,0.176952579637575,-6.45549579670641,1.07865174795299e-10,1.68876007680118e-09,"ENSG00000110042"
32.5162247838248,-2.0307795473247,0.314616110678136,-6.4547856209508,1.08372203204562e-10,1.6956754977601e-09,"ENSG00000135069"
5.75933118687586,-2.66107922467156,0.412356817827346,-6.4533411589808,1.09410672513844e-10,1.71089291392432e-09,"ENSG00000257438"
819.2185843183,-0.400907680450847,0.0621382647812426,-6.45186475454762,1.10482157379152e-10,1.72660797185311e-09,"ENSG00000137409"
37.0191904366421,2.40061417837724,0.372200890522612,6.44978085626424,1.12011999764395e-10,1.74946299030335e-09,"ENSG00000160401"
19.8182903320964,2.70681208080098,0.419887582636283,6.44651614559817,1.14450429063213e-10,1.78647278269566e-09,"ENSG00000218014"
35.3535476466287,-1.64180588868995,0.25469615414611,-6.44613537332058,1.14738186626247e-10,1.78988813007459e-09,"ENSG00000164776"
130.949572934834,-1.19352631998081,0.185161794120724,-6.44585631527552,1.14949525569446e-10,1.79210797881782e-09,"ENSG00000108387"
117.991150326865,1.64915317198227,0.255874075990822,6.44517489939631,1.15467182307762e-10,1.799097910171e-09,"ENSG00000008300"
109.564701332133,0.947153578729578,0.146987887476696,6.44375257709408,1.16555042264404e-10,1.81495848056353e-09,"ENSG00000138346"
223.876091134544,-0.839252130782328,0.130254064202031,-6.4431934306526,1.16985441935903e-10,1.82056840633823e-09,"ENSG00000136161"
98.908950468248,-1.52225250654389,0.236274640283679,-6.4427248930153,1.17347291989174e-10,1.8251054556351e-09,"ENSG00000116833"
158.547234382674,-1.48012495395503,0.229777093539622,-6.44156878805589,1.18244834623616e-10,1.8379637228502e-09,"ENSG00000172348"
108.404882143906,0.851080843356216,0.132160223303035,6.43976547621853,1.19658248970733e-10,1.85882036312525e-09,"ENSG00000156873"
521.125252272785,-0.952108017378356,0.147923628761029,-6.43648364600687,1.22273002819362e-10,1.89830299472787e-09,"ENSG00000082397"
103.453429396796,-1.54744633345113,0.240434680256032,-6.43603631474167,1.22633705117592e-10,1.9027649237552e-09,"ENSG00000171368"
134.761660993667,1.27815268684607,0.198619986560394,6.43516651561862,1.23338040939919e-10,1.91255009959284e-09,"ENSG00000106462"
35.5646409200552,1.25248757865212,0.194747859006848,6.43132913008342,1.2649292508213e-10,1.96030050703399e-09,"ENSG00000188452"
34.1880818760707,-1.65296876671307,0.257023368710792,-6.43120030293053,1.26600196602207e-10,1.96079230513132e-09,"ENSG00000164411"
105.418027735789,0.899950744856928,0.139951837285466,6.43043179934294,1.27241962227163e-10,1.96955686075892e-09,"ENSG00000248008"
9.6565492284596,1.71729987655197,0.267090636670514,6.42965211345258,1.27896315160704e-10,1.97850569066838e-09,"ENSG00000232536"
188.031164569434,-1.32184880551423,0.20559225209454,-6.42946799817334,1.28051313649107e-10,1.97972364485022e-09,"ENSG00000181804"
38.4884729844142,2.27712340903975,0.354210893408091,6.42872212971793,1.28681107786554e-10,1.98827630709724e-09,"ENSG00000166920"
302.532099871836,0.507525154844965,0.0789556976242056,6.42797378930854,1.29316031368421e-10,1.9959210920958e-09,"ENSG00000072042"
45.1869276610208,1.95411920125133,0.304003117630788,6.42795776727728,1.29329658560179e-10,1.9959210920958e-09,"ENSG00000130545"
1569.90078963758,-1.36365266299095,0.212160745399959,-6.42745037693111,1.29761935184928e-10,2.00140244416539e-09,"ENSG00000213949"
1225.52556110755,2.33366910324552,0.363203062662162,6.42524621389609,1.3165624450222e-10,2.02941377362745e-09,"ENSG00000111057"
6.84567164286639,-3.59557796395484,0.559635521683177,-6.42485658011964,1.31993904435756e-10,2.03341114026312e-09,"ENSG00000106178"
18.0973800253654,-3.10432058681491,0.483488113484187,-6.42067612468085,1.35670400650421e-10,2.08880916968186e-09,"ENSG00000267653"
451.904310461222,-1.63864464650182,0.255252084433041,-6.41971112651844,1.36533180143909e-10,2.10084664503592e-09,"ENSG00000253864"
1506.95842796788,-0.366473021052657,0.0570900908644943,-6.41920542607816,1.3698745258606e-10,2.10658785203137e-09,"ENSG00000137145"
437.647051665465,2.27730439536924,0.354802633233001,6.41851041131852,1.37614197665104e-10,2.11372150472826e-09,"ENSG00000236313"
22.2162393293803,2.16975765469015,0.338046846273132,6.41851174951372,1.3761298822917e-10,2.11372150472826e-09,"ENSG00000261664"
1674.3244004446,-1.03256985173226,0.160896113958593,-6.41761833973193,1.38422751316635e-10,2.12362752876904e-09,"ENSG00000097033"
48.8182829882433,1.52975383548265,0.238365649829425,6.4176773649112,1.38369109086578e-10,2.12362752876904e-09,"ENSG00000163545"
27.0258687237144,1.28420442287842,0.200151967128711,6.41614689728527,1.39766589740892e-10,2.14297763525934e-09,"ENSG00000164620"
585.951603154487,-0.651351801279309,0.101537952321718,-6.41486051654391,1.40951854286435e-10,2.15782030859668e-09,"ENSG00000135686"
219.194112959659,0.824533651829989,0.128535627263307,6.41482575209221,1.4098402201171e-10,2.15782030859668e-09,"ENSG00000160352"
5.9946117535673,-2.01756250086093,0.314512586371933,-6.41488636157481,1.40927944395502e-10,2.15782030859668e-09,"ENSG00000205275"
65.2787957944356,-1.69924746718295,0.264901890809581,-6.41462943880768,1.41165806391897e-10,2.15932940619968e-09,"ENSG00000138678"
13.701662351045,-2.1428362941932,0.334170553494878,-6.41240310309402,1.43243470733557e-10,2.1898197958196e-09,"ENSG00000145777"
40.1895982754603,2.7419221996805,0.427610946065094,6.41218898840607,1.43444855244067e-10,2.19160774127457e-09,"ENSG00000164283"
415.288027609049,-1.26714596815502,0.197687829514045,-6.40983297388571,1.45679146994637e-10,2.22443488099223e-09,"ENSG00000188215"
46.6181432239855,0.828565292125729,0.129268411524415,6.40965014077887,1.45853949164492e-10,2.22579471629152e-09,"ENSG00000164885"
33.0251588557626,1.38390287051483,0.215932557558689,6.40895882566804,1.46516752981439e-10,2.23459569558884e-09,"ENSG00000164087"
275.009681616678,1.45174115959302,0.226674103435999,6.40453028196455,1.50833016555524e-10,2.29840012515384e-09,"ENSG00000073350"
34.2334300532543,2.01282598377957,0.314283793288981,6.40448545792112,1.50877333125131e-10,2.29840012515384e-09,"ENSG00000101057"
50.5691125912338,1.78522724776846,0.278756360107335,6.40425655967477,1.51103838376209e-10,2.3005005493077e-09,"ENSG00000156970"
26.4773593486567,-1.85950831152349,0.290403390858544,-6.4031907686273,1.52162870378445e-10,2.31526599606312e-09,"ENSG00000257181"
6.31939470792856,2.17040974722576,0.338970162756094,6.40295219372296,1.52400923942647e-10,2.3175296916832e-09,"ENSG00000207606"
106.661229689976,1.12932004442453,0.176389522362996,6.40242135301258,1.52931911182598e-10,2.32424271105262e-09,"ENSG00000134253"
99.3860936305634,-1.23988032197329,0.193664942303466,-6.40219291744836,1.53160965786531e-10,2.32636181971139e-09,"ENSG00000159884"
1724.32298021809,-0.58299061407415,0.0910870536889879,-6.40036745578292,1.55003457676632e-10,2.35297061659065e-09,"ENSG00000172493"
1137.86748172228,-0.641041588473038,0.100171089371593,-6.39946707672352,1.55920195182719e-10,2.36550346379487e-09,"ENSG00000049239"
201.644768452383,1.86735169759622,0.291817300446455,6.39904383578127,1.56352954275565e-10,2.37068340367122e-09,"ENSG00000158106"
49.3453060264401,-1.25083834059428,0.195475426892152,-6.39895438767552,1.56444564081234e-10,2.37068767917143e-09,"ENSG00000170647"
239.129451232045,0.625743858950343,0.0977956096954174,6.3984861989123,1.56924924026102e-10,2.3765794503323e-09,"ENSG00000143315"
152.895951195721,1.31100542911865,0.20493943846337,6.39703826139336,1.58419641695123e-10,2.39781752718484e-09,"ENSG00000082196"
44.8240300605672,-1.12565437278721,0.175993414168454,-6.39600281695639,1.59497061922822e-10,2.41271837610293e-09,"ENSG00000253641"
352.900197592091,-1.14617039702456,0.179205570226324,-6.39584135457973,1.59665713854927e-10,2.41386290055108e-09,"ENSG00000162616"
67.453066944445,-1.5996418113954,0.25015557348947,-6.3945879321483,1.60980888785563e-10,2.4323294011034e-09,"ENSG00000103034"
78.7527303501822,-1.62685760677735,0.254434877504718,-6.39400393032666,1.61597272033046e-10,2.44022221491205e-09,"ENSG00000249751"
132.970354937469,2.63473344079731,0.412158820991261,6.39251984092117,1.63174045679991e-10,2.46259992893093e-09,"ENSG00000103460"
1984.78514415006,-1.22884818378095,0.192239568870967,-6.39227496710503,1.63435653193401e-10,2.4651148667021e-09,"ENSG00000120738"
30.9434034321664,1.56262561050344,0.244466520976806,6.39198203606659,1.63749140369632e-10,2.46840893479378e-09,"ENSG00000161888"
124.313272320254,1.09675622740893,0.171590468972269,6.39170831560685,1.64042599857448e-10,2.47139745043508e-09,"ENSG00000140104"
906.582098490415,-1.057731811471,0.165506472768685,-6.39087882048764,1.64935054878546e-10,2.48340148175018e-09,"ENSG00000173757"
1021.72767049809,1.15375851590196,0.180562856337191,6.38978879325758,1.66115033183252e-10,2.49971827905557e-09,"ENSG00000163694"
148.243242073295,-1.20876505892646,0.189269529661164,-6.38647468026378,1.69753524685355e-10,2.5529907264093e-09,"ENSG00000113790"
476.648276908922,-1.24365356231767,0.194776611165675,-6.3850251571521,1.71369294596769e-10,2.57579858085867e-09,"ENSG00000143344"
31.0416739097985,2.15573596010964,0.337776799506945,6.38213152370556,1.74639867268172e-10,2.62343846906668e-09,"ENSG00000174502"
174.639360549015,-1.24781300777387,0.195576203583033,-6.38018830979149,1.7687036119119e-10,2.65540823354593e-09,"ENSG00000198873"
101.438546800254,0.712404340270354,0.111691231612524,6.37833722473224,1.79020979551841e-10,2.68614253595762e-09,"ENSG00000140025"
29.0189577596894,1.44160662837352,0.226022749699176,6.37814835140366,1.79241846523636e-10,2.68790286080909e-09,"ENSG00000159915"
433.047961981183,-1.13820578194019,0.178495384681279,-6.37666785599286,1.80982373305538e-10,2.71243674726626e-09,"ENSG00000095203"
830.301657141683,-1.20903774828048,0.18961616261348,-6.37623782496338,1.81491021569465e-10,2.71849044310454e-09,"ENSG00000072210"
32.9841451150334,-1.5333792611902,0.240541889850395,-6.37468701249449,1.83336976826518e-10,2.74455665770632e-09,"ENSG00000124019"
259.814514018032,-2.08224633704159,0.326779969626348,-6.37201337469522,1.86562612234251e-10,2.79123474834391e-09,"ENSG00000048540"
280.098839676594,0.891977456436283,0.139989195184549,6.37175930085448,1.86872011256008e-10,2.79425326508263e-09,"ENSG00000130770"
15.1521923239895,-4.22449031040634,0.66304622950853,-6.37133599800072,1.87388603023541e-10,2.80036462710713e-09,"ENSG00000258785"
1623.02019015647,2.16684552114012,0.340245849302292,6.36847010943248,1.90922969324647e-10,2.85154110341151e-09,"ENSG00000065361"
9.61649593867211,2.37261596680306,0.372819663285914,6.36397754853265,1.96594889419134e-10,2.93456592268079e-09,"ENSG00000260934"
307.92160876222,2.59653256763055,0.408022693440761,6.36369645456383,1.96955195157851e-10,2.93825457236062e-09,"ENSG00000203499"
154.856734066441,-1.4748191498426,0.231767618825713,-6.36335290199296,1.97396436354764e-10,2.94314571791899e-09,"ENSG00000158856"
60.1868931360106,2.05446080823991,0.323038826080848,6.35979530127976,2.0202279058245e-10,3.01039471753114e-09,"ENSG00000135476"
138.624444652111,1.41362033468086,0.222292331111073,6.3592852151724,2.02694736806334e-10,3.01867468618406e-09,"ENSG00000179627"
179.487202853621,-1.61733143196585,0.254336514065993,-6.35902177831295,2.03042621720085e-10,3.02038989948996e-09,"ENSG00000112280"
148.719481456829,0.852544961828559,0.134067950421101,6.3590512061291,2.03003731520291e-10,3.02038989948996e-09,"ENSG00000138175"
70.5772281642096,-1.2880678957065,0.202572073366405,-6.35856598740881,2.03645900350761e-10,3.02762902709339e-09,"ENSG00000160191"
293.046157924484,-0.785099560679556,0.123479288524682,-6.35814775141518,2.04201012177768e-10,3.03414417522067e-09,"ENSG00000114853"
93.640236087992,2.08073503309932,0.327325324084411,6.35677987616607,2.06026894087259e-10,3.05952295006697e-09,"ENSG00000196684"
165.745972606357,-1.38597007777083,0.218070685220217,-6.35560014117084,2.07614442407057e-10,3.08133544654225e-09,"ENSG00000138772"
145.426722617204,1.60592993385062,0.252709028140344,6.35485778117415,2.08619542198519e-10,3.09448347222238e-09,"ENSG00000121753"
46.7000515460537,1.22691352575255,0.193095569366717,6.35391857915943,2.09897964415641e-10,3.11166839537476e-09,"ENSG00000114656"
2015.47644151724,-1.209885299234,0.190424711123545,-6.3536149909086,2.10312836732006e-10,3.11603916432043e-09,"ENSG00000149591"
58.7698329333239,0.703868578257335,0.11079260780279,6.35302834923985,2.11116789977741e-10,3.12616636294478e-09,"ENSG00000109534"
963.67654907508,-1.27107425280099,0.200138280596296,-6.35098017737499,2.13947280153132e-10,3.16627337412486e-09,"ENSG00000135272"
62.4756988877473,1.6822867638837,0.264905977958218,6.35050509939432,2.14609096294362e-10,3.17425807499091e-09,"ENSG00000167900"
65.9661315330678,1.65703306325638,0.26103841331595,6.34785142235285,2.1834279729073e-10,3.22764369708017e-09,"ENSG00000163704"
17.9664170534166,-2.37942249808212,0.374851507985571,-6.34764019189622,2.1864270832864e-10,3.23023757700332e-09,"ENSG00000137878"
21.7064742468915,-1.06153707997093,0.167237990257071,-6.3474637451645,2.18893540873926e-10,3.23210383049225e-09,"ENSG00000240024"
33.484336167022,-2.09791428213911,0.330685522749663,-6.34413706622191,2.23675621308835e-10,3.30083671286795e-09,"ENSG00000155754"
22.5560560971232,-2.08193043036439,0.328179149855282,-6.3438839160942,2.2404367275805e-10,3.30438957809855e-09,"ENSG00000157782"
20.6303740747358,-2.06644870004361,0.32578371745458,-6.34300792006806,2.25321842233025e-10,3.32135399243887e-09,"ENSG00000185020"
42.7461953785989,-2.2797717762227,0.359423493810561,-6.34285686796057,2.25542961826949e-10,3.32272656248805e-09,"ENSG00000158887"
1017.59899254102,-1.19459563927089,0.188396951294776,-6.34084379317666,2.28510140605993e-10,3.36262257928025e-09,"ENSG00000008441"
978.619384348848,-1.40614523407768,0.221756969237738,-6.34092916633526,2.28383533888268e-10,3.36262257928025e-09,"ENSG00000104419"
1237.86924170974,1.31233082358181,0.20698073184736,6.34035261093578,2.29239887183699e-10,3.37144985354927e-09,"ENSG00000147676"
914.31293959439,-1.03859904031709,0.163820116395279,-6.33987487721634,2.29951836851841e-10,3.38000553850514e-09,"ENSG00000112419"
45.2122304925757,-1.91027606457406,0.301364018756579,-6.3387662284828,2.31612348658076e-10,3.40156001332964e-09,"ENSG00000149970"
6.82851592345121,2.42496051069858,0.382563061121301,6.33872100351498,2.31680333753248e-10,3.40156001332964e-09,"ENSG00000254559"
88.69334549718,-1.10682866728339,0.174626610423709,-6.33825889764345,2.32376119258044e-10,3.40984697778424e-09,"ENSG00000134569"
198.853375895603,0.77331403747627,0.122022046861834,6.33749439027107,2.33531709968553e-10,3.42486786856706e-09,"ENSG00000123352"
130.400791932091,1.85810837956131,0.293204975047474,6.33723346358791,2.33927396885456e-10,3.42873369189873e-09,"ENSG00000221716"
432.088281003871,-0.944383573521665,0.149052447652323,-6.33591456159456,2.35937511576603e-10,3.45624487895342e-09,"ENSG00000119953"
1281.89222181295,-1.57268559887157,0.248261884439151,-6.33478474726165,2.3767284966142e-10,3.47970210463122e-09,"ENSG00000100504"
2817.92083180598,1.36342326332093,0.215280530265045,6.33323998989754,2.40065708656726e-10,3.51275403907063e-09,"ENSG00000101825"
21.4827028241257,-1.45000222211485,0.228966269585426,-6.33282022168711,2.40719993168406e-10,3.5203434268538e-09,"ENSG00000272941"
843.479212704673,-0.597317477632563,0.0943237152601245,-6.33263306036334,2.41012278978506e-10,3.52263329826805e-09,"ENSG00000107771"
586.482952388414,-0.71252469064136,0.112523443656409,-6.33223324391902,2.416378253637e-10,3.5297887849133e-09,"ENSG00000161217"
34.9391205146953,1.59657188195297,0.252258179697413,6.32911838128731,2.46565894286378e-10,3.59975111579629e-09,"ENSG00000146670"
295.565830195992,1.64625223848461,0.260200221462038,6.3268671688075,2.5018854282696e-10,3.65058695598776e-09,"ENSG00000176842"
82.1507558366222,0.982090406417107,0.155228171963661,6.32675366844503,2.50372557499984e-10,3.65121957729471e-09,"ENSG00000186577"
913.41308049668,1.25741574911724,0.198768089738756,6.32604434026547,2.51525567758378e-10,3.66597455804154e-09,"ENSG00000146476"
182.898831997951,0.638614470007619,0.100987437211909,6.32370211224953,2.55369805573683e-10,3.71991549555649e-09,"ENSG00000100744"
466.183341458511,-0.513708387535494,0.0812474725623401,-6.32276145133416,2.56929786023643e-10,3.74054031721914e-09,"ENSG00000170653"
1636.81139800063,-0.933745017480703,0.14769885035995,-6.32195183107463,2.58279899766372e-10,3.75808836218357e-09,"ENSG00000137693"
728.511067165539,-0.701579006234807,0.11097748032627,-6.32181415700006,2.58510171792703e-10,3.75933167473108e-09,"ENSG00000102606"
312.471238199696,-1.14518589578445,0.181183277916863,-6.32059375981665,2.60560179444915e-10,3.78702191379121e-09,"ENSG00000151702"
210.307905443517,1.8395882566379,0.291111629455409,6.31918504966384,2.62946257795052e-10,3.81956293220144e-09,"ENSG00000163141"
1117.67746276526,-0.781649577016759,0.123701953347802,-6.31881353416515,2.6357907984765e-10,3.82661395675911e-09,"ENSG00000140299"
144.734451035737,2.44172831470604,0.386465514800993,6.31810141187728,2.6479623617386e-10,3.84213566159925e-09,"ENSG00000085552"
636.631888122603,0.918777526935202,0.145429246947088,6.31769431680744,2.65494505432611e-10,3.8479655901841e-09,"ENSG00000059573"
240.473690193456,2.05532511252859,0.325324115295993,6.31777669066608,2.65353068814977e-10,3.8479655901841e-09,"ENSG00000196932"
280.301746563778,-0.812564644981384,0.128636414980058,-6.3167544361941,2.67113510145985e-10,3.86280361914735e-09,"ENSG00000114779"
261.844416879494,-0.611480564253932,0.0968029420525224,-6.31675599200447,2.67110822212126e-10,3.86280361914735e-09,"ENSG00000167566"
84.970804124598,-0.896565163387493,0.141934152597015,-6.31676835337196,2.67089466731811e-10,3.86280361914735e-09,"ENSG00000175806"
242.903552416399,1.77896051955889,0.281615206618969,6.3169902680925,2.66706370729211e-10,3.86280361914735e-09,"ENSG00000249661"
139.291846470336,1.29370568803259,0.204943144997721,6.31251017469736,2.74545405495272e-10,3.96806772597232e-09,"ENSG00000111490"
922.887426180638,2.4605924498645,0.389845033538109,6.31171937098427,2.75952284179415e-10,3.98528483833985e-09,"ENSG00000139865"
580.252239261952,-0.970295759254587,0.153730478163808,-6.31166812751787,2.76043691321945e-10,3.98528483833985e-09,"ENSG00000162804"
113.575335339019,1.75972592092713,0.278888148651514,6.30979096614821,2.79412594429819e-10,4.03167989227862e-09,"ENSG00000184949"
806.018065401384,-0.708365229136174,0.112322013994545,-6.30655740530593,2.85310188978503e-10,4.1144899363911e-09,"ENSG00000184014"
150.307851895073,1.58129525625904,0.250750836583623,6.3062411986478,2.85893391526164e-10,4.12061113672192e-09,"ENSG00000029993"
540.043712236744,-0.939754637150573,0.149079937508583,-6.30369621060827,2.90629878469903e-10,4.18655404290884e-09,"ENSG00000148143"
386.652575284219,0.841801455829199,0.133547098913273,6.30340503597067,2.91176645390856e-10,4.19210391628166e-09,"ENSG00000132254"
396.74125739697,0.516763164707955,0.0820246929139367,6.30009264710277,2.97467787266453e-10,4.28030422497926e-09,"ENSG00000101294"
1101.74642566784,-0.553028332598806,0.0877849064229959,-6.29981115357134,2.98008499438155e-10,4.28570893541033e-09,"ENSG00000144426"
1367.77222735444,-0.697897179133082,0.110805363839488,-6.29840609651398,3.00721813647206e-10,4.32233490512413e-09,"ENSG00000137831"
194.037006916834,-0.62131679452604,0.0986532197512395,-6.2979880037644,3.0153384180902e-10,4.33160789467544e-09,"ENSG00000162384"
135.184460564836,0.725033295489809,0.115138196340045,6.29707011692733,3.03324097656778e-10,4.35491533571606e-09,"ENSG00000138794"
185.753057167389,-0.905742480314892,0.143868016632324,-6.29564861959311,3.06117102071321e-10,4.39258581291728e-09,"ENSG00000107140"
39.9593205349003,3.33283591391871,0.5295802820706,6.29335348530669,3.10679747374705e-10,4.45559385765336e-09,"ENSG00000124493"
131.801907498127,-2.11578937837467,0.336228797612404,-6.29270720830314,3.119764603918e-10,4.47172002145243e-09,"ENSG00000175161"
1487.72373937024,-1.08126030950053,0.171836806946452,-6.29236732638704,3.12660530418989e-10,4.47905190320977e-09,"ENSG00000146278"
183.38510025305,1.84194795028433,0.292762563892987,6.29161025846739,3.14189526886162e-10,4.49668302535605e-09,"ENSG00000129521"
7.81409850147654,2.81357145461142,0.447195866609298,6.29158644945516,3.14237730487552e-10,4.49668302535605e-09,"ENSG00000196748"
223.427979606267,0.712783377016615,0.113299443550379,6.29114631705733,3.1513012195157e-10,4.50696843284786e-09,"ENSG00000247077"
198.73534636599,-1.01287517501743,0.161015006830404,-6.29056381113773,3.16314988771182e-10,4.52142317099248e-09,"ENSG00000003400"
88.6291693132501,-2.09180599026904,0.332540691125655,-6.2903760234221,3.16697891430441e-10,4.52440498940638e-09,"ENSG00000105825"
1677.45495634354,-0.803956115627278,0.127866572985072,-6.28746119379565,3.22699640087206e-10,4.6076112526863e-09,"ENSG00000050405"
148.303470017442,-1.3307083897658,0.211665415796247,-6.28684844314275,3.23975371970842e-10,4.62328351051078e-09,"ENSG00000197928"
1781.79045490087,-1.92813365726951,0.306745618433747,-6.28577407923421,3.26224067928813e-10,4.65281557983304e-09,"ENSG00000008394"
80.9851679165925,1.79168018266748,0.285099794569281,6.28439661057734,3.29129482646384e-10,4.6916766120455e-09,"ENSG00000109805"
