"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID","SYMBOL"
"ENSG00000204624",11.719550526502,1.83592255258876,0.465004498512089,3.94818234761879,7.87468153119238e-05,0.000355311981899342,"57540","DISP3"
"ENSG00000204694",4.64246797050973,1.27528758349699,0.452982088731253,2.81531569398011,0.00487293389343209,0.0135861959759951,"26531","OR11A1"
"ENSG00000204767",26.8780072070723,-1.47360222459066,0.353870585366419,-4.16424050352984,3.12390692506418e-05,0.000156424336344167,"100131897","INSYN2B"
"ENSG00000204778",13.7052462283862,1.22318463855266,0.28206483549709,4.33653715252031,1.44744970852211e-05,7.88352906710382e-05,"653510","ZNG1DP"
"ENSG00000204839",34.8110357142211,1.20680912749231,0.283842621659709,4.25168398049507,2.12169108596935e-05,0.00011094854393552,"642475","MROH6"
"ENSG00000204851",36.6358263736734,-1.75009042391899,0.231665622911711,-7.55438118924515,4.20855933702277e-14,1.23581202794612e-12,"57469","PNMA8B"
"ENSG00000204869",4.1134687978585,1.57281169068968,0.647858706776488,2.42770788481862,0.0151945760580349,0.0360300361116718,"444882","IGFL4"
"ENSG00000204882",5.91438014071678,-1.21899712983788,0.405144227871711,-3.00879796866778,0.00262283465953993,0.00789084101153829,"2843","GPR20"
"ENSG00000204930",9.71649828603547,1.48808287060538,0.413804071503265,3.59610495179392,0.000323017520195668,0.00125372140987427,"392307","FAM221B"
"ENSG00000205002",88.5676993516433,1.96891757106644,0.414821992827289,4.74641558333721,2.0705307976277e-06,1.35042307650301e-05,"441376","AARD"
"ENSG00000205038",95.5025306692123,-1.86731071641058,0.30865245998329,-6.04988120461337,1.44952681469774e-09,1.83223684813596e-08,"93035","PKHD1L1"
"ENSG00000205106",5.21784362546052,-1.81625164193031,0.360655769431661,-5.03597001870356,4.75434977016913e-07,3.55658245919454e-06,"374387","LINC02716"
"ENSG00000205181",88.1340312079843,-1.26419889385569,0.223112794778226,-5.66618734309839,1.46009881649337e-08,1.51483793279516e-07,"149837","LINC00654"
"ENSG00000205213",453.904345803306,-1.10639337075806,0.151950574116068,-7.28127140811547,3.30688619818679e-13,8.19085419203555e-12,"55366","LGR4"
"ENSG00000205221",89.2518538058403,-2.98436656191437,0.312979198035408,-9.53535116917495,1.49379135235386e-21,1.38981490768464e-19,"5212","VIT"
"ENSG00000205231",4.55634690489862,-1.80476518613813,0.509447595101044,-3.54259241479032,0.000396214567302333,0.00150188927249328,"100506376","TTLL10-AS1"
"ENSG00000205269",406.120113542896,-1.24090306608757,0.231990489833755,-5.34893937668224,8.84711681389421e-08,7.79014444555855e-07,"100113407","TMEM170B"
"ENSG00000205362",9.56857754018777,-1.39523076847113,0.461883105233104,-3.02074432397129,0.00252154181933631,0.00762753715995964,"4489","MT1A"
"ENSG00000205364",37.6120525566792,-2.15773820753408,0.272142048896629,-7.92872037335795,2.21415468931461e-15,8.0723353125321e-14,"4499","MT1M"
"ENSG00000205502",13.1492776704858,-1.832121564459,0.364905605430378,-5.02080959347873,5.14541456334839e-07,3.82706794370767e-06,"388125","C2CD4B"
"ENSG00000205560",8.2817618402822,1.15568879597554,0.289749602769673,3.98857767164642,6.64706394832488e-05,0.000305442531369476,"1375","CPT1B"
"ENSG00000205581",836.60464131734,1.05003628628131,0.162109040167447,6.47734565078354,9.33501836772121e-11,1.48042486288672e-09,"3150","HMGN1"
"ENSG00000205639",44.5584285787542,-1.09392265213834,0.179475051050481,-6.09512378314161,1.09352800962525e-09,1.41929000369261e-08,"388931","MFSD2B"
"ENSG00000205667",9.5115752795123,1.29523899248859,0.335774812326955,3.85746323112341,0.000114569907248277,0.000496578001728299,"347527","ARSH"
"ENSG00000205726",1373.49443470203,-1.58384377057093,0.181262928992997,-8.73782509953883,2.37641038090331e-18,1.37081912594418e-16,"6453","ITSN1"
"ENSG00000205838",37.0477661927963,1.47767072559215,0.285673243273846,5.17259057466454,2.30870523973516e-07,1.83832425193391e-06,"153657","TTC23L"
"ENSG00000205863",3.41990875191664,-1.69834536974599,0.596166508728145,-2.84877688511758,0.00438876460907169,0.0123937719454181,"387911","C1QTNF9B"
"ENSG00000205890",4.07172808910021,1.1151334464639,0.47916798923823,2.32722859520877,0.01995310185481,0.0455214113154473,"100128770","LOC100128770"
"ENSG00000205913",39.4902614158795,1.29989136186901,0.242040741801018,5.37054775240135,7.84978431488649e-08,6.98063382137114e-07,"100128788","SRRM2-AS1"
"ENSG00000205923",10.2948453533829,1.16806826674838,0.309254594745525,3.77704417846902,0.000158700589820571,0.000664281877422304,"752014","CEMP1"
"ENSG00000206053",746.012715163837,1.19537816345795,0.164507656393396,7.26639835290936,3.6919879203784e-13,9.0754377307938e-12,"90861","JPT2"
"ENSG00000206075",74.7148587695034,-1.1504533205386,0.400708525257302,-2.87104777668475,0.00409113686385069,0.0116444880166487,"5268","SERPINB5"
"ENSG00000206172",46.0002818596532,-3.57413942092998,0.499915887487365,-7.14948156357667,8.7106245913589e-13,2.00274927495566e-11,"3039","HBA1"
"ENSG00000206384",297.393546748945,-1.9975883086252,0.216631671392991,-9.22112771313748,2.93991772159851e-20,2.31255709749255e-18,"131873","COL6A6"
"ENSG00000206448",3.11087270666059,-1.10539234640804,0.462297705407465,-2.39108335057331,0.01679873870216,0.0392812953094918,"100192204","PPIAP30"
"ENSG00000206527",1000.26542581684,-1.07340537364681,0.172117227406698,-6.23647841543745,4.47531031518828e-10,6.19573894195506e-09,"201562","HACD2"
"ENSG00000206538",818.758484480707,-1.94272643973673,0.29643091669025,-6.55372409001031,5.61196141509237e-11,9.26098502307487e-10,"389136","VGLL3"
"ENSG00000206567",75.6301446985436,-1.5607600880054,0.184476672269261,-8.46047399276219,2.66292933656771e-17,1.32931384074278e-15,"55831","EMC3"
"ENSG00000206579",24.0975103317842,-1.70484198953308,0.445829625511383,-3.82397645194071,0.000131316462268278,0.000560735766994567,"114786","XKR4"
"ENSG00000206612",68.7865623041552,1.46794247274193,0.301002962241462,4.87683729691788,1.07800280476058e-06,7.46606104748539e-06,"677793","SNORA2A"
"ENSG00000206630",15.3553453037072,1.60431507198559,0.401238175914189,3.99841083997127,6.37691935615495e-05,0.000294279240261458,"26788","SNORD60"
"ENSG00000206634",59.6549685054724,1.22879212972176,0.270555576003493,4.5417364811801,5.57927544121094e-06,3.33395101065731e-05,"677807","SNORA22"
"ENSG00000206885",47.3276284294118,1.38385048596758,0.328005899447428,4.21898047656725,2.45409520499193e-05,0.00012634550442519,"654321","SNORA75"
"ENSG00000206903",5.64887590786159,1.22717499973317,0.456952100814905,2.68556594344285,0.00724070849382104,0.0191457992342474,"109617003","SNORA24B"
"ENSG00000207044",4.11880984361056,-1.73470468402722,0.398187004436958,-4.35650753213335,1.32154147573009e-05,7.25316567154503e-05,"106480102","RNU6-1226P"
"ENSG00000207067",112.056208856767,1.24136825264163,0.286575911838611,4.33172573604413,1.47945160305386e-05,8.03422692721172e-05,"26775","SNORA72"
"ENSG00000207110",6.14822950072581,1.75729655262311,0.387191907812538,4.538567354238,5.66377056552284e-06,3.38055084708765e-05,"106481624","RNVU1-32"
"ENSG00000207155",9.56143480180724,1.46953504281954,0.432489740323664,3.39784948822088,0.000679177753621261,0.00240216666668722,"106480311","RNY1P14"
"ENSG00000207174",59.0229684307307,1.05317019139489,0.342126197822153,3.07830910961798,0.00208178854874578,0.00645936733783683,"100033427","SNORD116-15"
"ENSG00000207181",92.8431215853311,1.17751563246488,0.273259617549181,4.30914616299995,1.63886034592416e-05,8.80230433674722e-05,"677802","SNORA14B"
"ENSG00000207422",6.09270464947291,2.39867205057756,0.881724235445547,2.72043338965894,0.00651964056117375,0.0174867565289263,"106481438","RNU6-813P"
"ENSG00000207475",105.181334918446,1.55451638347623,0.284865676772654,5.45701539437081,4.84204389448696e-08,4.49546517260533e-07,"677823","SNORA80E"
"ENSG00000207493",135.467750073019,1.13496602839102,0.33500876466443,3.38786965626969,0.000704377294122645,0.00248157244853904,"677827","SNORA46"
"ENSG00000207606",6.31939470792856,2.17040974722576,0.338970162756094,6.40295219372296,1.52400923942647e-10,2.3175296916832e-09,"693139","MIR554"
"ENSG00000207638",3.95743976921777,-1.8959589298197,0.478438781671644,-3.96280360717269,7.40747153693664e-05,0.000336453449091516,"407055","MIR99A"
"ENSG00000207980",11.5015022866136,-1.36036936657094,0.302858730426719,-4.4917620986333,7.06363020353513e-06,4.12132418123994e-05,"407010","MIR23A"
"ENSG00000208002",2.993909630889,1.14254123004435,0.453221906394121,2.52093116843033,0.0117044744880483,0.028825877491533,"693228","MIR643"
"ENSG00000208308",52.5529435589075,1.13807269839502,0.255308698572849,4.45763385562941,8.28692905409509e-06,4.759117353677e-05,"109616967","SNORA40B"
"ENSG00000208892",481.35049912916,1.07764816131942,0.236751491746815,4.55181149385058,5.31859796286622e-06,3.19805804772021e-05,"677829","SNORA49"
"ENSG00000210151",114.053714247921,-1.73746484211628,0.459531416006235,-3.78094898759372,0.000156231687421824,0.000654740416870471,"113219467","MIR12136"
"ENSG00000211445",1618.52638440158,-3.37420767962653,0.316269378899477,-10.6687776457138,1.4248846232253e-26,3.52258619520785e-24,"2878","GPX3"
"ENSG00000211452",36.3248235336545,2.80435369587729,0.47845924651111,5.86121747322565,4.59485730518491e-09,5.28225446979583e-08,"1733","DIO1"
"ENSG00000211454",29.2882595874713,1.61104127815796,0.283095517095805,5.6908046255383,1.2644211761454e-08,1.33151500569502e-07,"246181","AKR7L"
"ENSG00000211746",2.45523096968208,1.37640535472858,0.515788929224312,2.66854381073774,0.00761808424841044,0.0199788069226347,"28568","TRBV19"
"ENSG00000211799",2.73669844325531,1.87823450035626,0.496693646942976,3.7814747821244,0.00015590201716579,0.00065361390279503,"28664","TRAV19"
"ENSG00000211892",220.013024043631,2.60585294809191,0.401394903744865,6.49199310649009,8.47081355928618e-11,1.35564351647319e-09,"3503","IGHG4"
"ENSG00000211893",323.818938536694,1.02145917826019,0.339010623496528,3.01305949567285,0.00258628208354338,0.00779327316620419,"3501","IGHG2"
"ENSG00000211896",1718.48847780212,1.77527103329139,0.372128471022669,4.77058642788781,1.83690347167537e-06,1.21205745596719e-05,"3500","IGHG1"
"ENSG00000211897",285.522733111814,2.05254990750794,0.378723841218419,5.41964799708553,5.97164971676495e-08,5.44666491032272e-07,"3502","IGHG3"
"ENSG00000211945",116.280731379091,1.32731398393201,0.501785537876045,2.64518182319534,0.00816470319055502,0.0211854623570999,"28468","IGHV1-18"
"ENSG00000211973",204.777252652527,1.70502305473686,0.493103297787349,3.45774011730937,0.000544726575132282,0.00198570841610719,"28461","IGHV1-69"
"ENSG00000212135",51.5702154535511,1.14755865301305,0.319728150371932,3.58916989848445,0.000331732598760818,0.001283516887559,"692108","SNORD67"
"ENSG00000212304",20.3460919331212,1.44258251614148,0.31115251609874,4.63625534586293,3.54777660479973e-06,2.2121831637615e-05,"692057","SNORD12"
"ENSG00000212329",2.1925760780135,2.27252366256619,0.587507007061386,3.86807924884672,0.000109696017005643,0.000478087509978592,"106481279","RNU6-316P"
"ENSG00000212384",3.93160819244127,-1.01449832355661,0.371198089793244,-2.73303756525709,0.00627531746948578,0.0169223655592055,"767562","SNORD113-2"
"ENSG00000212402",785.303578043285,1.02187145196678,0.24117760341241,4.23700807002129,2.26517997639793e-05,0.000117552062829543,"677841","SNORA74B"
"ENSG00000212452",7.19148856887697,1.30762825358291,0.402049535193889,3.25240583340634,0.00114432506031021,0.00381167585211504,"692109","SNORD69"
"ENSG00000212588",133.296998651217,1.61497603593397,0.275738701846704,5.85690737324139,4.7156595833375e-09,5.41154250505193e-08,"677810","SNORA26"
"ENSG00000212597",3.89191698294255,1.41985269892114,0.446875537614496,3.17728893038221,0.00148658853992297,0.00481037962095741,"106481455","RNU6-876P"
"ENSG00000212607",58.9600602507923,1.16577756532576,0.327051442703189,3.56450824888654,0.000364538987699603,0.0013962967452717,"677826","SNORA3B"
"ENSG00000212719",53.3388904321908,-1.46219320731506,0.199009200540057,-7.347364862263,2.02152505418539e-13,5.23700073418605e-12,"339263","LINC02693"
"ENSG00000212766",33.8738069298734,1.17032125517701,0.279011081061124,4.19453324479477,2.73434048204782e-05,0.00013898180973761,"283673","EWSAT1"
"ENSG00000213047",1404.63165736438,1.64146456589964,0.237888962160621,6.90012916526714,5.19552773069716e-12,1.04709245988693e-10,"163486","DENND1B"
"ENSG00000213070",6.74025937548772,1.3045042652661,0.347748290685425,3.75128879194453,0.000175927918378367,0.000728695852124725,"729952","HMGB3P6"
"ENSG00000213085",23.2463680894508,1.57279652357056,0.212268135346889,7.40948009459965,1.26795504849411e-13,3.41073338329637e-12,"25790","CFAP45"
"ENSG00000213088",214.22410231426,-2.3241329256882,0.298287487048841,-7.79158706482263,6.61726914089658e-15,2.20219323537684e-13,"2532","ACKR1"
"ENSG00000213186",104.505528367411,2.28249371610774,0.267717480143153,8.52575526591412,1.51815945019675e-17,7.81912361273951e-16,"286827","TRIM59"
"ENSG00000213190",30.6937182828797,1.43367218065526,0.2494661861819,5.74695994915275,9.08622405573966e-09,9.83240475462314e-08,"10962","MLLT11"
"ENSG00000213199",13.6912058193061,1.28177931790427,0.290086156578281,4.41861594852897,9.93349839193537e-06,5.61405946566206e-05,"9311","ASIC3"
"ENSG00000213203",114.993133115042,-1.64969816930674,0.209870993221125,-7.86053443587878,3.82497946648909e-15,1.32739060148561e-13,"170575","GIMAP1"
"ENSG00000213235",5.65356495622927,-1.27433879780967,0.37196789878749,-3.42593756602022,0.000612681196558868,0.00219759271801507,"387845","EEF1A1P16"
"ENSG00000213760",6.01071556314564,1.00638682965564,0.364071456775406,2.76425633190046,0.00570527009164859,0.0155695333304262,"534","ATP6V1G2"
"ENSG00000213777",7.61891323098109,-1.56115724087336,0.280259478962888,-5.57039942645466,2.54155994537374e-08,2.50565184436049e-07,"730066","VN1R103P"
"ENSG00000213822",5.49806717183437,1.22294093245439,0.340238605214108,3.594362643489,0.000325186643873707,0.00126082074707598,"729767","CEACAM18"
"ENSG00000213937",3.96867909365935,1.23821112900373,0.492050259269199,2.51643222552659,0.0118549698320068,0.0291577891699102,"9080","CLDN9"
"ENSG00000213949",1569.90078963758,-1.36365266299095,0.212160745399959,-6.42745037693111,1.29761935184928e-10,2.00140244416539e-09,"3672","ITGA1"
"ENSG00000213970",3.7539336529656,1.1067072904404,0.461216163689232,2.39954142454144,0.0164156223191257,0.0385277327450148,"100271361","RPS15P7"
"ENSG00000214012",17.7243352919173,2.34012448086211,0.4196817481364,5.57595008897445,2.46182508905576e-08,2.43444021568417e-07,"441133","KRT18P38"
"ENSG00000214050",37.1378156347765,1.62971883571992,0.287501686571796,5.66855400103173,1.44007684406868e-08,1.49645775493734e-07,"157574","FBXO16"
"ENSG00000214093",6.26318926233303,1.13895752004358,0.292665636569219,3.89166809398959,9.95573776402098e-05,0.00043779610516425,"100128535","RPS18P14"
"ENSG00000214108",5.23041494634885,-1.14369538821457,0.387655770552454,-2.95028598848064,0.00317479906310281,0.00931939772475662,"100421420","TPT1P5"
"ENSG00000214140",30.2755766850583,-1.09390028609055,0.22136847535418,-4.94153598131059,7.75095083007246e-07,5.52896899277332e-06,"768206","PRCD"
"ENSG00000214193",160.410424291204,1.32113375223402,0.264009548804114,5.00411351869039,5.61196806931489e-07,4.13968363578505e-06,"79729","SH3D21"
"ENSG00000214207",4.81898414939863,2.21736257829232,0.491345579336419,4.51283713855115,6.39661404171376e-06,3.76771743351046e-05,"360019","KRT18P10"
"ENSG00000214252",4.05347455379338,1.83295351351882,0.534630520122815,3.42844907750077,0.00060704040460197,0.00217976965315506,"401393","AZGP1P2"
"ENSG00000214319",9.27896428535713,2.39945240358504,0.530945591240707,4.51920581537938,6.20720314342467e-06,3.66506378631996e-05,"653108","CXADRP1"
"ENSG00000214357",473.561744100239,-1.28356998179654,0.182181392868211,-7.0455602605095,1.84716747532738e-12,3.99240410695655e-11,"54492","NEURL1B"
"ENSG00000214456",119.704413230378,-1.5449762582119,0.296289644482113,-5.21441193435017,1.84401280747549e-07,1.50999635509302e-06,"440503","PLIN5"
"ENSG00000214530",459.880729205409,1.65871627505055,0.255507082748944,6.49186025375418,8.4782886382089e-11,1.35600379834028e-09,"10809","STARD10"
"ENSG00000214548",828.239833458267,-1.00167960338272,0.166797714873229,-6.00535567375141,1.90912924630443e-09,2.34979502017878e-08,"55384","MEG3"
"ENSG00000214575",31.563513696805,-1.1498200881867,0.263730205108095,-4.35983465646424,1.30160754912348e-05,7.15222878072552e-05,"64506","CPEB1"
"ENSG00000214652",31.703246788514,-1.38007286834607,0.253575012148141,-5.44246397409148,5.25485902741732e-08,4.85256601329416e-07,"442319","ZNF727"
"ENSG00000214676",9.31139623671577,1.22102928413398,0.368250284512357,3.31575924170945,0.000913945288395453,0.00312695291896259,"727835","RPL9P16"
"ENSG00000214691",7.96787833451791,-1.48276450242143,0.365461144762225,-4.05724253774266,4.96555086569663e-05,0.000235555134085806,"388942","LINC01913"
"ENSG00000214711",8.37879747415372,1.47996603166496,0.443299981272457,3.33852040195633,0.000842258449697618,0.00290929405685306,"440854","CAPN14"
"ENSG00000214894",6.80882542714007,1.39777255926676,0.355711886892793,3.92950758962978,8.51199901733925e-05,0.000380169426173593,"401247","LINC00243"
"ENSG00000215089",33.3946470107477,1.97709123310998,0.35032583040574,5.64357823920707,1.66551786603544e-08,1.70748470641975e-07,"3876","KRT18P11"
"ENSG00000215126",68.5393700606374,-1.28470133587539,0.205502695697185,-6.2515060034465,4.06513472049245e-10,5.67937390067508e-09,"644019","ZNG1F"
"ENSG00000215217",12.8862066295414,1.32817706489466,0.322124166487174,4.12318355179211,3.73671695659207e-05,0.0001832219470329,"134121","CFAP90"
"ENSG00000215231",25.3158259332594,-1.02117372194967,0.250990740775734,-4.06857128989515,4.73022889303877e-05,0.000226127590433702,"340094","LINC01020"
"ENSG00000215325",6.71322832271994,-1.88021724952667,0.359775885514585,-5.22607913767597,1.73142277091675e-07,1.42770877660283e-06,"455","ASS1P10"
"ENSG00000215386",237.551890466995,-1.47860955506291,0.210570964369359,-7.02190617538945,2.18861495898227e-12,4.68359992623758e-11,"388815","MIR99AHG"
"ENSG00000215784",5.15974468670835,1.46303409179056,0.346452546858757,4.22289893682616,2.41179983377643e-05,0.000124315925506689,"728833","FAM72D"
"ENSG00000215845",238.874594817894,1.191626475278,0.174654474820357,6.82276521402424,8.93045485145533e-12,1.72175639273952e-10,"100131187","TSTD1"
"ENSG00000215915",41.3722641554023,1.11852550574694,0.267177586992927,4.18644961329241,2.83351798531197e-05,0.00014337711474216,"219293","ATAD3C"
"ENSG00000216921",4.13801174552957,-2.27306701849803,0.477705702573819,-4.75829994544973,1.95230249846603e-06,1.28071438602934e-05,"285095","FAM240C"
"ENSG00000217275",5.80081029804884,2.10350096372648,0.499898782191997,4.20785374691829,2.57807628103203e-05,0.000131943422916068,"394255","RPS10P1"
"ENSG00000217442",3.50406432435463,2.07290797243822,0.556039762987693,3.72798513778969,0.000193016757729151,0.000790896447850562,"644186","SYCE3"
"ENSG00000217791",8.54170827859739,-1.85254351949623,0.362097059938146,-5.11615178486312,3.11832155628117e-07,2.41555926463583e-06,"454","ASS1P9"
"ENSG00000217889",6.375366780655,1.90882282095821,0.415984743226697,4.58868468625056,4.46047577502398e-06,2.72307220526981e-05,"340598","KRT18P48"
"ENSG00000218014",19.8182903320964,2.70681208080098,0.419887582636283,6.44651614559817,1.14450429063213e-10,1.78647278269566e-09,"441160","KRT19P1"
"ENSG00000218052",5.14097123730636,1.36032229799588,0.514777958997204,2.64254184589762,0.0082286296456525,0.0213214981375372,"642935","ADAMTS7P4"
"ENSG00000218305",10.9361584907165,-1.21723396850738,0.284309905566202,-4.28136320499726,1.85751895331353e-05,9.86445928602956e-05,"168448","CDC14C"
"ENSG00000218336",405.303859409456,-1.33313578119098,0.286351812394541,-4.65558702088522,3.23058918402197e-06,2.03691119841735e-05,"55714","TENM3"
"ENSG00000218357",31.0850322170151,4.10746657298345,0.549542009549235,7.4743450029464,7.75893371040598e-14,2.16566022854536e-12,"101927722","LINC01644"
"ENSG00000218416",11.8720821032615,2.21948206141258,0.49093450441239,4.52093312135216,6.15676384635326e-06,3.64048464518538e-05,"100130449","GPC1-AS1"
"ENSG00000218549",20.0419613809776,2.5453212023204,0.642923454475899,3.95898016256897,7.52704877934903e-05,0.000341108820206603,"81078","OR4K12P"
"ENSG00000218565",3.57672370660269,-1.08258550128142,0.429711603640267,-2.51933038835905,0.0117578272625767,0.0289462898408543,"100129844","LOC100129844"
"ENSG00000218806",6.42583674626892,1.17452826071503,0.286493589687872,4.09966680928063,4.13745367828894e-05,0.000200635200039276,"100289381","AP3S1P1"
"ENSG00000219102",5.95908184121352,1.27969404058786,0.418343619235373,3.05895436609461,0.00222110980345886,0.00683297357933794,"100421395","HNRNPA3P12"
"ENSG00000219607",8.19845905276854,-1.22123420389111,0.304679853254193,-4.00825387976093,6.11693424472623e-05,0.00028371163062129,"648791","PPP1R3G"
"ENSG00000219755",5.22250316769792,-1.15905206704296,0.308226612808794,-3.76038933329216,0.000169649114345213,0.000705955708588174,"100131956","RPS3P5"
"ENSG00000220563",9.78105875572722,-1.06355639655359,0.230036300184175,-4.62342854454739,3.77448801927155e-06,2.33726526727698e-05,"100419758","PKMP3"
"ENSG00000221176",5.1139558042904,1.48394843821441,0.364778602457487,4.06807972895658,4.74021633681211e-05,0.000226521604696187,"100302175","MIR1207"
"ENSG00000221296",4.44153585487806,1.67751654256266,0.434941733254008,3.85687648322995,0.000114845157231976,0.000497604839163353,"100422849","MIR548T"
"ENSG00000221491",301.690066356864,1.26421150196991,0.28545848982649,4.42870521293072,9.48004911184786e-06,5.3894681306471e-05,"677815","SNORA2C"
"ENSG00000221676",478.339742804309,1.10138568370872,0.304306251554534,3.61933308330784,0.000295363257472376,0.00115781326449229,"100151684","RNU6ATAC"
"ENSG00000221716",130.400791932091,1.85810837956131,0.293204975047474,6.33723346358791,2.33927396885456e-10,3.42873369189873e-09,"677799","SNORA11"
"ENSG00000221771",5.40319965239107,1.57685063294545,0.520823631910599,3.027609609727,0.00246496301559064,0.0074749427521848,"100302161","MIR1205"
"ENSG00000221782",24.5647167521121,2.07461793312129,0.35419657207293,5.85725017320079,4.70593963251735e-09,5.40277669088392e-08,"100313771","MIR548F2"
"ENSG00000221818",189.236534726914,-2.01387064198054,0.252250045869108,-7.98362844709066,1.4209330475507e-15,5.36893450485024e-14,"64641","EBF2"
"ENSG00000221866",985.913928591363,-3.17837766353204,0.283415118323942,-11.2145664011444,3.45877333299938e-29,1.30120055330432e-26,"91584","PLXNA4"
"ENSG00000221869",316.902084594437,-1.15060534839763,0.185192972968071,-6.21300759935423,5.19799344704194e-10,7.10903655944756e-09,"1052","CEBPD"
"ENSG00000221963",2464.7056999862,-1.43639707462613,0.192144855646358,-7.47559475268914,7.68554577834513e-14,2.1497995400246e-12,"80830","APOL6"
"ENSG00000221968",326.372234223453,-2.0612992325146,0.216773601591174,-9.50899564053991,1.92512174083607e-21,1.74728357163017e-19,"3995","FADS3"
"ENSG00000222038",16.8491460930056,2.18654625959963,0.551453655630968,3.96505896238517,7.33778068234927e-05,0.000333638309603122,"653781","POTEJ"
"ENSG00000222068",4.05703639992529,1.16443468252274,0.371891641093695,3.13111281312549,0.00174145250127989,0.0055194901133362,"106480881","RN7SKP154"
"ENSG00000222370",18.5567927312879,1.16852604098926,0.289534369496595,4.03588024116427,5.43979603194021e-05,0.000255901097131396,"677818","SNORA36B"
"ENSG00000222626",211.77759191514,1.01638386460574,0.304116467387892,3.34208756709438,0.000831508241101296,0.00287752178676276,"106481649","RNU2-48P"
"ENSG00000223324",5.81295962130265,-1.24951227515185,0.371267485532353,-3.36553111662929,0.000763964498822763,0.00266688951861771,"106481821","RN7SKP273"
"ENSG00000223572",10.9386736663202,1.07411936989766,0.33738341251789,3.18367569372044,0.0014541783404883,0.00471432014017677,"548596","CKMT1A"
"ENSG00000223572",10.9386736663202,1.07411936989766,0.33738341251789,3.18367569372044,0.0014541783404883,0.00471432014017677,"1159","CKMT1B"
"ENSG00000223604",3.0017657847286,1.36062633259832,0.544807699242003,2.49744328960727,0.0125092471868748,0.03053842175086,"100270939","RPL17P13"
"ENSG00000223656",8.32936147489427,-2.83298665084139,0.497700655884516,-5.69214972362572,1.2544977079033e-08,1.3230032756894e-07,"100129320","HMGB3P10"
"ENSG00000223764",24.5473691696874,1.08384198423107,0.343385431834683,3.15634235977974,0.00159761219088086,0.00512554903607531,"100130417","LINC02593"
"ENSG00000223776",6.04671148741015,1.26713131674671,0.339752022037055,3.72957696954784,0.000191801511616771,0.000786537699612661,"100287902","LGALS8-AS1"
"ENSG00000223823",2.94660372057391,1.48671887698276,0.535465737298722,2.77649674558609,0.00549481851488021,0.015065515348684,"254099","LINC01342"
"ENSG00000223861",14.8307741551494,1.37142150544467,0.252503498992915,5.43129703514783,5.59459219218999e-08,5.12979244524436e-07,"729374","RPS10P6"
"ENSG00000224137",2.22603187829996,2.48406312433517,0.84823024640671,2.92852457791763,0.00340574905545165,0.0098999366160598,"102724714","LINC01857"
"ENSG00000224186",13.6691921369569,1.89992232106185,0.365234591966565,5.20192326480339,1.97236666890839e-07,1.59895983733679e-06,"100996485","PITX1-AS1"
"ENSG00000224209",5.69772975601123,2.39486921697968,0.474035377229076,5.05208963723054,4.37002516156459e-07,3.2947171984866e-06,"199899","LINC00466"
"ENSG00000224259",9.34795844045548,-2.23365320615526,0.524354146314863,-4.25981795291077,2.04593471438214e-05,0.000107463321157288,"100505633","LINC01133"
"ENSG00000224271",28.5139599393933,3.4153673357326,0.827433890165808,4.12766189096775,3.66470418823934e-05,0.000180031020662976,"284930","EPIC1"
"ENSG00000224389",447.513190451358,2.66905788458054,0.314146487439287,8.49622068461414,1.9586345175998e-17,9.91076701907515e-16,"721","C4B"
"ENSG00000224470",596.138895410016,-1.00445330302114,0.113661425486077,-8.83724006386127,9.81121709041775e-19,6.03506097708682e-17,"342371","ATXN1L"
"ENSG00000224520",26.2707508586642,1.97462953208442,0.327324510365163,6.03263571640732,1.6130676925184e-09,2.01211009910584e-08,"149501","KRT8P45"
"ENSG00000224530",8.66697705273017,-1.47185032936369,0.37779544313296,-3.89589222452769,9.783789072625e-05,0.000431257593389709,"140913","PPIAP10"
"ENSG00000224557",3.21802921305761,2.39634125470985,0.621369385293979,3.85654863503792,0.00011499922595845,0.000498106108364667,"3116","HLA-DPB2"
"ENSG00000224559",438.266455012719,3.14953178157139,0.465106684190298,6.7716330223342,1.27336803712564e-11,2.38657671535793e-10,"101927994","LINC01087"
"ENSG00000224609",4.28566478264226,-2.43277686024147,0.645765500126387,-3.76727598449489,0.000165038520195298,0.000688535825655663,"729467","HSD52"
"ENSG00000224652",13.595075867919,1.29732366612467,0.470935056505541,2.75478252936009,0.00587311582136906,0.015963805287026,"401109","LINC00885"
"ENSG00000224682",12.7385808692745,-2.09480597752235,0.38663361802074,-5.41806475144635,6.024759815493e-08,5.48931959601851e-07,"100128299","SOCS5P2"
"ENSG00000224729",13.6866721221916,1.26154203805007,0.332725289800443,3.79154238262651,0.000149714592038665,0.000629971045572973,"100129845","PCOLCE-AS1"
"ENSG00000224790",5.6298484034639,1.12737326546352,0.342781179252836,3.28890071479674,0.00100579496882399,0.00340396685798345,"122455337","HLCS-AS1"
"ENSG00000224842",19.6353977512495,2.0974226502581,0.385685594537743,5.43816694209681,5.38315242393352e-08,4.95868951811449e-07,"105376277","LMX1B-DT"
"ENSG00000224897",24.9792397057451,1.36919778013082,0.256693770924886,5.3339735327332,9.60865347272819e-08,8.39237640797706e-07,"101928283","LOC101928283"
